date,open_price,daily_high,daily_low,close_price,trade_volume_millions
2024/04/18,2.145,0.000,0.000,0.000,30.724
2024/04/19,2.145,2.155,2.076,2.130,0.000
2024/04/24,2.145,0.000,0.000,0.000,0.000
2024/04/25,2.145,2.155,2.076,2.130,0.000
2024/04/26,2.145,2.155,0.000,0.000,43.920
2024/04/29,2.145,0.000,0.000,2.130,0.000
2024/05/01,2.145,0.000,0.000,0.000,94.645
2024/05/02,2.145,0.000,2.076,2.130,54.303
2024/05/06,2.145,0.000,0.000,2.130,34.725
2024/05/07,2.145,0.000,2.076,0.000,34.049
2024/05/08,2.145,2.155,2.076,2.130,55.528
2024/05/09,0.000,0.000,2.076,2.130,43.368
2024/05/10,0.000,0.000,2.076,2.130,34.142
2024/05/13,0.000,2.155,2.076,2.130,24.899
2024/05/17,0.000,2.155,0.000,2.130,33.176
2024/05/21,2.145,2.155,2.076,0.000,50.839
2024/05/22,2.145,2.155,2.076,0.000,0.000
2024/05/28,0.000,0.000,2.076,0.000,29.927
2024/05/31,2.145,2.155,0.000,0.000,58.904
2024/06/03,2.145,2.155,2.076,0.000,0.000
2024/06/04,0.000,2.155,2.076,2.130,0.000
2024/06/05,2.145,0.000,2.076,0.000,0.000
2024/06/06,2.145,2.155,0.000,2.130,55.528
2024/06/07,2.145,2.155,2.076,0.000,0.000
2024/06/10,0.000,2.155,2.076,0.000,55.528
2024/06/12,2.145,2.155,2.076,2.130,0.000
2024/06/14,2.145,2.155,2.076,2.130,25.456
2024/06/17,0.000,2.155,2.076,2.130,35.602
2024/06/18,0.000,0.000,0.000,2.130,55.528
2024/06/20,0.000,0.000,2.076,0.000,0.000
2024/06/21,0.000,2.155,0.000,2.130,55.528
2024/06/25,2.145,0.000,2.076,2.130,0.000
2024/06/27,0.000,2.155,0.000,2.130,74.397
2024/07/01,0.000,2.155,0.000,2.130,0.000
2024/07/02,0.000,2.155,0.000,2.130,0.000
2024/07/03,2.145,2.155,0.000,0.000,0.000
2024/07/05,0.000,0.000,2.076,0.000,0.000
2024/07/08,2.145,0.000,2.076,0.000,34.767
2024/07/09,2.145,2.155,2.076,2.130,0.000
2024/07/11,2.145,2.155,2.076,0.000,44.565
2024/07/12,2.145,2.155,2.076,2.130,0.000
2024/07/15,0.000,0.000,0.000,0.000,40.683
2024/07/16,2.145,2.155,0.000,2.130,33.995
2024/07/17,2.145,2.155,2.076,2.130,55.528
2024/07/18,0.000,2.155,2.076,2.130,0.000
2024/07/22,2.145,0.000,2.076,2.130,0.000
2024/07/23,0.000,2.155,0.000,2.130,47.538
2024/07/24,2.145,0.000,2.076,2.130,55.528
2024/07/25,2.145,0.000,2.076,0.000,44.464
2024/07/26,0.000,0.000,0.000,2.130,29.506
2024/07/30,2.145,0.000,2.076,0.000,39.509
2024/07/31,2.145,2.155,2.076,0.000,41.667
2024/08/01,2.145,0.000,0.000,0.000,55.528
2024/08/05,0.000,0.000,2.076,2.130,0.000
2024/08/14,0.000,2.155,2.076,0.000,28.844
2024/08/15,2.145,0.000,0.000,0.000,51.699
2024/08/16,0.000,0.000,2.076,2.130,0.000
2024/08/19,0.000,2.155,0.000,2.130,31.130
2024/08/21,0.000,2.155,0.000,0.000,35.599
2024/08/22,2.145,2.155,2.076,0.000,0.000
2024/08/26,0.000,2.155,2.076,2.130,22.366
2024/08/29,2.145,2.155,0.000,2.130,0.000
2024/08/30,2.145,0.000,0.000,2.130,43.429
2024/09/03,2.145,0.000,0.000,0.000,55.528
2024/09/05,0.000,2.155,0.000,0.000,40.170
2024/09/09,2.145,0.000,2.076,0.000,29.037
2024/09/10,2.145,2.155,2.076,0.000,36.234
2024/09/13,0.000,0.000,0.000,2.130,26.495
2024/09/16,2.145,0.000,2.076,2.130,0.000
2024/09/17,0.000,0.000,2.076,2.130,0.000
2024/09/18,0.000,2.155,2.076,2.130,55.528
2024/09/20,0.000,0.000,2.076,0.000,0.000
2024/09/23,2.145,2.155,2.076,0.000,36.993
2024/09/25,0.000,0.000,0.000,2.130,26.391
2024/09/26,0.000,2.155,0.000,0.000,0.000
2024/09/27,0.000,2.155,2.076,2.130,0.000
2024/09/30,0.000,2.155,2.076,0.000,0.000
2024/10/01,0.000,2.155,2.076,0.000,36.045
2024/10/02,2.145,2.155,2.076,2.130,0.000
2024/10/04,2.145,2.155,2.076,2.130,0.000
2024/10/08,2.145,2.155,2.076,0.000,26.372
2024/10/11,0.000,0.000,0.000,2.130,0.000
2024/10/17,2.145,2.155,2.076,2.130,25.039
2024/10/18,0.000,2.155,0.000,0.000,37.418
2024/10/23,2.145,0.000,2.076,2.130,31.937
2024/10/24,2.145,0.000,0.000,2.130,0.000
2024/10/25,0.000,0.000,0.000,0.000,29.362
2024/11/01,2.145,0.000,0.000,2.130,0.000
2024/11/04,2.145,2.155,0.000,0.000,38.492
2024/11/05,0.000,0.000,0.000,2.130,0.000
2024/11/06,0.000,0.000,2.076,0.000,72.292
2024/11/07,0.000,0.000,2.076,0.000,55.528
2024/11/08,2.145,2.155,0.000,0.000,0.000
2024/11/11,2.145,0.000,2.076,2.130,0.000
2024/11/12,2.145,2.155,0.000,2.130,38.943
2024/11/14,2.145,0.000,2.076,2.130,42.620
2024/11/21,2.145,2.155,0.000,2.130,58.800
2024/11/22,0.000,2.155,0.000,2.130,0.000
2024/11/26,2.145,0.000,2.076,2.130,41.674
2024/11/27,2.145,2.155,2.076,0.000,28.062
2024/11/29,2.145,0.000,0.000,2.130,0.000
2024/12/03,0.000,2.155,0.000,0.000,32.215
2024/12/04,2.145,2.155,0.000,2.130,48.746
2024/12/05,2.145,2.155,2.076,0.000,41.140
2024/12/09,2.145,2.155,2.076,2.130,0.000
2024/12/10,2.145,0.000,2.076,2.130,0.000
2024/12/11,2.145,2.155,2.076,0.000,0.000
2024/12/12,0.000,2.155,2.076,2.130,55.528
2024/12/17,0.000,0.000,2.076,2.130,55.528
2024/12/18,2.145,2.155,2.076,2.130,43.281
2024/12/19,2.145,2.155,2.076,2.130,0.000
2024/12/20,2.145,2.155,0.000,2.130,88.279
2024/12/24,2.145,2.155,0.000,0.000,15.008
2024/12/27,2.145,0.000,2.076,0.000,0.000
2024/12/30,2.145,2.155,2.076,2.130,28.321
2024/12/31,2.145,0.000,2.076,2.130,24.820
2025/01/02,0.000,0.000,0.000,0.000,33.957
2025/01/03,0.000,2.155,2.076,2.130,27.516
2025/01/06,0.000,2.155,2.076,2.130,31.850
2025/01/07,0.000,2.155,0.000,2.130,28.084
2025/01/08,2.145,2.155,0.000,2.130,0.000
2025/01/13,0.000,2.155,0.000,0.000,27.263
2025/01/14,0.000,0.000,0.000,2.130,24.712
2025/01/21,2.145,2.155,0.000,0.000,0.000
2025/01/22,0.000,0.000,2.076,2.130,0.000
2025/01/24,0.000,2.155,0.000,2.130,25.891
2025/01/27,0.000,0.000,2.076,2.130,0.000
2025/01/28,0.000,0.000,0.000,2.130,0.000
2025/01/30,2.145,0.000,2.076,0.000,0.000
2025/01/31,0.000,2.155,0.000,2.130,36.162
2025/02/05,0.000,2.155,2.076,2.130,0.000
2025/02/06,0.000,2.155,2.076,2.130,0.000
2025/02/12,0.000,2.155,2.076,2.130,32.285
2025/02/13,0.000,2.155,0.000,2.130,31.346
2025/02/14,2.145,0.000,2.076,0.000,27.031
2025/02/19,2.145,0.000,2.076,2.130,0.000
